date	hours	sales	transactions	items
2010-10-11	13	6398.140000000003	151	1575
2010-10-11	14	5667.480000000009	140	1583
2010-10-11	15	5375.980000000007	132	1522
2010-10-11	16	4398.450000000004	125	1276
2010-10-11	17	6576.6	165	1811
2010-10-11	18	6444.040000000005	168	1836
2010-10-11	19	5453.470000000006	153	1573
2010-10-11	20	4195.360000000007	108	1165
2010-10-11	21	2361.730000000001	71	734
2010-10-11	22	451.91999999999996	6	106
2010-10-12	8	4.99	1	1
2010-10-12	9	2149.260000000001	61	511
2010-10-12	10	4111.930000000006	98	1134
2010-10-12	11	4174.930000000001	115	1167
2010-10-12	12	4723.630000000007	133	1253
2010-10-12	13	3596.600000000005	109	940
2010-10-12	14	4397.320000000008	117	1111
2010-10-12	15	5684.920000000004	129	1442
2010-10-12	16	5705.790000000009	122	1487
2010-10-12	17	4830.030000000005	131	1192
2010-10-12	18	4463.650000000006	146	1237
2010-10-12	19	5051.710000000006	148	1429
2010-10-12	20	4924.970000000006	128	1291
2010-10-12	21	3334.1600000000026	89	952
2010-10-12	22	36.91	1	6
2010-10-13	8	6.48	1	2
2010-10-13	9	1130.3000000000009	50	304
2010-10-13	10	3066.5400000000027	86	884
2010-10-13	11	5131.270000000003	140	1305
2010-10-13	12	4887.990000000005	130	1170
2010-10-13	13	4623.120000000008	135	1228
2010-10-13	14	4463.8000000000075	129	1206
2010-10-13	15	4784.420000000008	112	1282
2010-10-13	16	3833.0800000000045	113	1062
2010-10-13	17	4355.750000000006	142	1196
2010-10-13	18	5422.760000000006	148	1520
2010-10-13	19	4637.200000000006	149	1354
2010-10-13	20	2992.3700000000013	99	834
2010-10-13	21	2691.5000000000014	94	806
2010-10-13	22	88.19999999999999	3	38
2010-10-14	9	1674.9600000000005	65	466
2010-10-14	10	2468.930000000001	76	553
2010-10-14	11	4445.730000000008	117	1202
2010-10-14	12	5667.920000000002	132	1382
2010-10-14	13	4812.220000000007	137	1258
2010-10-14	14	4597.240000000007	120	1232
2010-10-14	15	2861.5400000000036	95	786
2010-10-14	16	6186.940000000004	142	1479
2010-10-14	17	4271.020000000003	116	1128
2010-10-14	18	5141.480000000009	140	1429
2010-10-14	19	5148.420000000009	136	1396
2010-10-14	20	2896.490000000003	96	892
2010-10-14	21	3040.8700000000017	92	882
2010-10-14	22	231.59999999999997	4	65
2010-10-15	8	3.79	1	1
2010-10-15	9	2540.6900000000014	74	664
2010-10-15	10	3960.700000000006	93	1009
2010-10-15	11	5077.740000000007	134	1318
2010-10-15	12	6073.9200000000055	152	1590
2010-10-15	13	6736.0999999999585	134	1624
2010-10-15	14	5754.9900000000025	126	1506
2010-10-15	15	4641.080000000006	127	1236
2010-10-15	16	6089.970000000005	137	1655
2010-10-15	17	4642.170000000008	139	1256
2010-10-15	18	5709.480000000008	151	1550
2010-10-15	19	5001.530000000006	140	1395
2010-10-15	20	3609.520000000005	90	1051
2010-10-15	21	2992.9100000000026	64	850
2010-10-15	22	495.8100000000001	9	150
2010-10-16	8	8.49	1	1
2010-10-16	9	3345.740000000004	78	909
2010-10-16	10	5670.720000000007	133	1566
2010-10-16	11	7062.849999999992	152	1855
2010-10-16	12	9269.839999999893	163	2350
2010-10-16	13	8233.39999999995	184	2196
2010-10-16	14	6184.250000000006	148	1667
2010-10-16	15	6161.570000000003	142	1567
2010-10-16	16	6416.530000000001	160	1720
2010-10-16	17	6319.390000000003	163	1771
2010-10-16	18	5627.750000000007	149	1614
2010-10-16	19	5162.170000000007	114	1384
2010-10-16	20	3070.4600000000028	68	855
2010-10-16	21	234.99999999999997	4	67
2010-10-17	9	3359.4500000000035	81	922
2010-10-17	10	6185.480000000003	147	1644
2010-10-17	11	8151.289999999941	162	2206
2010-10-17	12	8135.249999999944	164	2124
2010-10-17	13	9177.2599999999	186	2598
2010-10-17	14	8244.00999999994	190	2201
2010-10-17	15	9542.259999999897	168	2479
2010-10-17	16	8495.619999999919	185	2211
2010-10-17	17	9120.789999999919	198	2447
2010-10-17	18	7900.4599999999555	165	2215
2010-10-17	19	5502.40000000001	136	1495
2010-10-17	20	3639.8200000000024	87	954
2010-10-17	21	19.53	3	6
2010-10-18	9	1657.15	50	473
2010-10-18	10	3174.5000000000027	80	906
2010-10-18	11	3926.110000000007	108	1033
2010-10-18	12	4710.730000000005	134	1200
2010-10-18	13	5040.240000000007	122	1321
2010-10-18	14	4956.800000000007	131	1272
2010-10-18	15	6119.469999999985	139	1571
2010-10-18	16	5298.240000000005	151	1516
2010-10-18	17	5884.130000000002	142	1587
2010-10-18	18	5362.130000000006	158	1545
2010-10-18	19	5264.130000000006	153	1481
2010-10-18	20	3632.220000000006	111	1095
2010-10-18	21	2663.250000000001	91	813
2010-10-18	22	43.03	4	17
2010-10-19	9	2015.230000000001	57	461
2010-10-19	10	3877.190000000005	91	984
2010-10-19	11	3657.190000000003	98	1015
2010-10-19	12	4482.740000000005	146	1180
2010-10-19	13	3835.870000000006	108	956
2010-10-19	14	4444.62000000001	123	1187
2010-10-19	15	4165.190000000008	130	1133
2010-10-19	16	4300.770000000006	118	1142
2010-10-19	17	4970.6600000000035	148	1351
2010-10-19	18	4762.300000000006	147	1343
2010-10-19	19	4833.160000000004	131	1350
2010-10-19	20	3244.1600000000044	106	881
2010-10-19	21	2329.720000000001	66	614
2010-10-19	22	107.46000000000001	2	31
2010-10-20	9	1311.320000000001	55	409
2010-10-20	10	3366.460000000004	77	900
2010-10-20	11	4013.190000000008	109	1059
2010-10-20	12	4917.390000000007	141	1290
2010-10-20	13	5269.130000000005	129	1328
2010-10-20	14	4630.760000000009	109	1239
2010-10-20	15	4780.600000000002	124	1243
2010-10-20	16	5265.450000000008	136	1426
2010-10-20	17	5204.7200000000075	160	1498
2010-10-20	18	4732.030000000009	141	1325
2010-10-20	19	4704.630000000006	137	1403
2010-10-20	20	3302.860000000004	94	917
2010-10-20	21	2480.0400000000027	74	711
2010-10-20	22	128.28	3	45
2010-10-21	8	6.08	2	3
2010-10-21	9	1804.6400000000008	60	476
2010-10-21	10	2568.7000000000016	68	637
2010-10-21	11	5121.930000000006	125	1238
2010-10-21	12	4172.600000000007	137	1093
2010-10-21	13	4155.850000000006	135	1062
2010-10-21	14	3487.6199999986375	87	909
2010-10-21	15	4886.400000000007	108	1269
2010-10-21	16	4523.280000000008	112	1188
2010-10-21	17	5143.570000000004	149	1347
2010-10-21	18	5179.620000000004	154	1380
2010-10-21	19	5950.6200000000035	162	1657
2010-10-21	20	3996.110000000004	113	1057
2010-10-21	21	3104.9100000000026	70	806
2010-10-21	22	224.7	5	51
2010-10-22	9	1962.6100000000008	59	505
2010-10-22	10	2879.000000000003	74	741
2010-10-22	11	5220.080000000007	124	1316
2010-10-22	12	5542.110000000006	139	1503
2010-10-22	13	5748.150000000005	144	1545
2010-10-22	14	5460.430000000008	141	1327
2010-10-22	15	5096.96000000001	115	1246
2010-10-22	16	5945.3800000000065	148	1554
2010-10-22	17	5510.640000000003	153	1471
2010-10-22	18	4964.4399999999805	143	1412
2010-10-22	19	4486.560000000006	127	1251
2010-10-22	20	3340.3200000000043	94	908
2010-10-22	21	2274.6000000000013	60	659
2010-10-22	22	192.82000000000005	4	63
2010-10-23	8	12.59	1	1
2010-10-23	9	4646.870000000006	90	1201
2010-10-23	10	5965.340000000006	135	1548
2010-10-23	11	5746.230000000004	122	1582
2010-10-23	12	6964.159999999993	153	1855
2010-10-23	13	8191.099999999931	160	2113
2010-10-23	14	6732.589999999993	144	1758
2010-10-23	15	7325.059999999973	157	1881
2010-10-23	16	7116.849999999977	145	1756
2010-10-23	17	6110.140000000004	161	1635
2010-10-23	18	5970.610000000004	150	1649
2010-10-23	19	4547.280000000006	106	1076
2010-10-23	20	2635.6000000000026	77	781
2010-10-23	21	550.5100000000001	10	110
2010-10-24	8	5.0	1	5
2010-10-24	9	3097.5700000000024	89	882
2010-10-24	10	4617.990000000009	117	1337
2010-10-24	11	7759.949999999944	154	2156
2010-10-24	12	9616.949999999895	174	2506
2010-10-24	13	8823.89999999991	178	2485
2010-10-24	14	9129.369999999913	186	2494
2010-10-24	15	9207.219999999901	184	2568
2010-10-24	16	9792.499999999884	178	2737
2010-10-24	17	9803.419999999871	205	2813
2010-10-24	18	6780.83999999999	174	2019
2010-10-24	19	4588.700000000007	120	1397
2010-10-24	20	3337.870000000002	70	918
2010-10-24	21	427.0300000000001	7	103
2010-10-25	9	2000.6700000000005	51	569
2010-10-25	10	4022.3300000000077	84	1196
2010-10-25	11	4620.750000000007	114	1211
2010-10-25	12	6597.509999999998	173	1818
2010-10-25	13	5714.230000000007	134	1400
2010-10-25	14	4641.650000000008	118	1239
2010-10-25	15	6123.460000000003	143	1657
2010-10-25	16	4960.050000000007	118	1382
2010-10-25	17	6607.249999999991	168	1823
2010-10-25	18	6278.0	162	1819
2010-10-25	19	4980.010000000007	138	1444
2010-10-25	20	3979.9500000000057	94	1105
2010-10-25	21	2990.450000000002	62	852
2010-10-25	22	98.70000000000002	2	21
2010-10-26	8	7.48	2	2
2010-10-26	9	1615.360000000001	53	495
2010-10-26	10	2798.6500000000024	82	716
2010-10-26	11	3952.7700000000063	80	992
2010-10-26	12	4546.340000000004	128	1228
2010-10-26	13	4523.3300000000045	113	1212
2010-10-26	14	4923.320000000004	113	1199
2010-10-26	15	4273.840000000007	95	1070
2010-10-26	16	6464.639999999994	135	1752
2010-10-26	17	5221.410000000007	140	1501
2010-10-26	18	7286.069999999978	176	2018
2010-10-26	19	4176.950000000008	138	1271
2010-10-26	20	2641.4100000000008	90	776
2010-10-26	21	2082.6	66	585
2010-10-26	22	486.80999999999995	6	96
2010-10-27	9	1457.6200000000006	53	408
2010-10-27	10	3392.0500000000047	68	934
2010-10-27	11	3958.7200000000075	105	1146
2010-10-27	12	4201.430000000007	126	1120
2010-10-27	13	4443.020000000007	107	1196
2010-10-27	14	4568.790000000006	116	1213
2010-10-27	15	5176.0100000000075	135	1454
2010-10-27	16	6110.500000000004	146	1608
2010-10-27	17	5132.250000000006	155	1427
2010-10-27	18	4714.670000000007	155	1333
2010-10-27	19	4177.940000000004	112	1089
2010-10-27	20	3757.4800000000046	112	1082
2010-10-27	21	2713.930000000001	84	769
2010-10-27	22	319.03999999999996	7	98
2010-10-28	9	1501.0600000000009	61	427
2010-10-28	10	1976.4100000000003	65	587
2010-10-28	11	4320.6300000000065	112	1215
2010-10-28	12	4825.200000000004	117	1282
2010-10-28	13	4992.820000000006	116	1140
2010-10-28	14	5035.800000000007	125	1295
2010-10-28	15	4261.120000000008	116	1198
2010-10-28	16	4807.280000000008	126	1258
2010-10-28	17	5256.530000000009	142	1451
2010-10-28	18	4903.250000000008	145	1437
2010-10-28	19	4769.500000000006	131	1275
2010-10-28	20	2751.8100000000018	77	793
2010-10-28	21	3455.7000000000044	93	913
2010-10-28	22	156.5	5	43
2010-10-29	9	2096.2800000000007	46	475
2010-10-29	10	4630.680000000003	108	1168
2010-10-29	11	4970.800000000007	117	1297
2010-10-29	12	5993.780000000007	134	1613
2010-10-29	13	5684.490000000007	146	1569
2010-10-29	14	4997.450000000008	125	1341
2010-10-29	15	5505.980000000004	128	1405
2010-10-29	16	5067.890000000004	114	1356
2010-10-29	17	5987.480000000006	145	1694
2010-10-29	18	4389.960000000006	119	1160
2010-10-29	19	3461.5200000000036	100	934
2010-10-29	20	3515.4500000000053	87	1022
2010-10-29	21	1865.210000000001	56	569
2010-10-30	9	3465.100000000004	88	980
2010-10-30	10	6144.410000000008	126	1656
2010-10-30	11	8209.069999999942	147	2036
2010-10-30	12	8012.999999999955	156	2135
2010-10-30	13	7328.64999999998	146	1934
2010-10-30	14	6631.629999999998	151	1877
2010-10-30	15	7291.809999999976	151	1931
2010-10-30	16	7883.799999999957	187	2171
2010-10-30	17	7290.839999999984	158	1844
2010-10-30	18	6515.490000000003	143	1680
2010-10-30	19	4585.610000000006	109	1249
2010-10-30	20	1941.9500000000012	57	542
2010-10-30	21	389.05999999999983	9	114
2010-10-31	9	4362.710000000007	89	1240
2010-10-31	10	7063.639999999983	124	1795
2010-10-31	11	8152.229999999946	165	2437
2010-10-31	12	11362.589999999835	212	3078
2010-10-31	13	8960.379999999921	171	2471
2010-10-31	14	8286.119999999928	182	2499
2010-10-31	15	7132.609999999981	173	2028
2010-10-31	16	7865.379999999961	173	2149
2010-10-31	17	7421.519999999973	173	2095
2010-10-31	18	5901.080000000005	147	1689
2010-10-31	19	4597.100000000008	103	1314
2010-10-31	20	3514.640000000003	86	966
2010-10-31	21	119.84000000000002	4	32
2010-11-01	8	6.57	1	2
2010-11-01	9	2047.3300000000013	49	443
2010-11-01	10	2891.4700000000025	58	719
2010-11-01	11	4235.930000000004	106	1064
2010-11-01	12	4292.7600000000075	135	1202
2010-11-01	13	6006.670000000005	139	1576
2010-11-01	14	5608.470000000001	133	1537
2010-11-01	15	5086.000000000004	129	1368
2010-11-01	16	5639.210000000008	146	1532
2010-11-01	17	6623.2899999999945	165	1920
2010-11-01	18	7911.599999999962	180	2199
2010-11-01	19	5916.170000000007	143	1671
2010-11-01	20	5379.570000000006	135	1513
2010-11-01	21	3182.620000000003	93	952
2010-11-01	22	108.02	4	29
2010-11-02	8	0.2900000000000009	2	1
2010-11-02	9	2130.3100000000004	57	556
2010-11-02	10	3500.1200000000053	75	868
2010-11-02	11	3842.2000000000035	111	1018
2010-11-02	12	4805.950000000008	122	1313
2010-11-02	13	3980.9300000000057	119	1026
2010-11-02	14	4594.400000000005	124	1143
2010-11-02	15	4847.8000000000075	123	1251
2010-11-02	16	5316.940000000001	139	1469
2010-11-02	17	4866.8000000000075	132	1468
2010-11-02	18	4767.420000000007	158	1384
2010-11-02	19	4395.210000000006	126	1246
2010-11-02	20	4637.420000000006	118	1235
2010-11-02	21	2745.7100000000014	84	679
2010-11-02	22	197.49	5	60
2010-11-03	9	1805.590000000001	59	501
2010-11-03	10	2911.660000000002	84	801
2010-11-03	11	4808.450000000006	104	1218
2010-11-03	12	4342.350000000007	143	1162
2010-11-03	13	4831.760000000007	130	1315
2010-11-03	14	5577.070000000002	132	1469
2010-11-03	15	4031.8800000000056	126	1147
2010-11-03	16	4543.490000000005	136	1281
2010-11-03	17	6912.209999999992	157	1949
2010-11-03	18	5528.900000000003	159	1586
2010-11-03	19	5042.229999999986	135	1346
2010-11-03	20	4078.6800000000044	122	1198
2010-11-03	21	3986.9700000000066	92	1108
2010-11-03	22	94.07	4	38
2010-11-04	8	3.2800000000000002	1	2
2010-11-04	9	1202.1300000000008	56	355
2010-11-04	10	3586.0800000000045	87	913
2010-11-04	11	4776.250000000006	109	1291
2010-11-04	12	4125.230000000006	136	1096
2010-11-04	13	4645.4600000000055	137	1189
2010-11-04	14	4595.110000000004	125	1148
2010-11-04	15	3605.730000000007	109	979
2010-11-04	16	5290.250000000007	124	1413
2010-11-04	17	4623.940000000003	130	1288
2010-11-04	18	5091.190000000006	163	1422
2010-11-04	19	4619.440000000006	133	1304
2010-11-04	20	4867.280000000006	125	1369
2010-11-04	21	3845.1000000000076	82	980
2010-11-04	22	174.64999999968336	5	52
2010-11-05	9	2406.3400000000015	69	643
2010-11-05	10	4171.870000000004	109	1066
2010-11-05	11	4565.400000000005	113	1260
2010-11-05	12	4669.070000000007	122	1276
2010-11-05	13	7168.179999999988	149	1769
2010-11-05	14	5107.2100000000055	116	1355
2010-11-05	15	5923.950000000003	133	1539
2010-11-05	16	8047.249999999955	149	1907
2010-11-05	17	4067.5600000000036	107	1084
2010-11-05	18	6549.159999999992	168	1695
2010-11-05	19	3032.030000000002	102	874
2010-11-05	20	4147.5000000000055	99	1065
2010-11-05	21	2401.6800000000017	64	665
2010-11-05	22	38.52	2	18
2010-11-06	9	4377.770000000006	96	1219
2010-11-06	10	6247.100000000004	128	1740
2010-11-06	11	7445.659999999969	142	2039
2010-11-06	12	6608.899999999996	148	1808
2010-11-06	13	9405.919999999893	176	2509
2010-11-06	14	9216.529999999908	181	2364
2010-11-06	15	8551.049999999916	156	2152
2010-11-06	16	6562.589999999994	172	1777
2010-11-06	17	7158.289999999988	177	1956
2010-11-06	18	5450.480000000005	149	1621
2010-11-06	19	3833.660000000004	107	1080
2010-11-06	20	3313.7800000000025	88	966
2010-11-06	21	239.61	4	58
2010-11-07	8	12.52	1	3
2010-11-07	9	4756.340000000006	119	1344
2010-11-07	10	8447.099999999935	162	2203
2010-11-07	11	9234.309999999887	166	2603
2010-11-07	12	7762.049999999961	178	2165
2010-11-07	13	8442.439999999933	154	2272
2010-11-07	14	6841.0199999999995	174	1959
2010-11-07	15	7986.879999999952	179	2271
2010-11-07	16	8715.519999999915	190	2497
2010-11-07	17	7815.289999999968	181	2268
2010-11-07	18	7086.419999999989	157	2063
2010-11-07	19	3527.560000000004	93	1010
2010-11-07	20	2743.6200000000017	75	762
2010-11-07	21	224.52999999999997	4	72
2010-11-08	9	2041.3200000000008	63	549
2010-11-08	10	5821.729999999999	99	1492
2010-11-08	11	5681.980000000009	120	1445
2010-11-08	12	6054.160000000005	162	1555
2010-11-08	13	5662.470000000003	137	1605
2010-11-08	14	6908.80999999999	147	1722
2010-11-08	15	6483.82	150	1723
2010-11-08	16	5728.440000000004	155	1659
2010-11-08	17	5994.900000000003	171	1770
2010-11-08	18	6344.760000000004	162	1730
2010-11-08	19	4891.430000000008	129	1387
2010-11-08	20	4107.980000000007	103	1095
2010-11-08	21	3071.380000000003	86	918
2010-11-08	22	233.36999999999998	6	72
2010-11-09	8	10.340000000000002	2	3
2010-11-09	9	2218.859999999775	57	501
2010-11-09	10	3154.560000000004	73	837
2010-11-09	11	3707.910000000005	124	1036
2010-11-09	12	4806.760000000005	150	1355
2010-11-09	13	4116.850000000006	123	1089
2010-11-09	14	4857.730000000008	127	1289
2010-11-09	15	5062.610000000009	121	1367
2010-11-09	16	4278.580000000006	132	1220
2010-11-09	17	5792.190000000001	146	1613
2010-11-09	18	5541.920000000002	161	1534
2010-11-09	19	3917.790000000007	113	1024
2010-11-09	20	4682.480000000004	96	1056
2010-11-09	21	2714.920000000002	78	788
2010-11-09	22	203.73	3	49
2010-11-10	9	2590.800000000002	75	681
2010-11-10	10	3626.1700000000037	93	953
2010-11-10	11	4264.420000000007	97	1058
2010-11-10	12	5074.230000000009	137	1338
2010-11-10	13	4631.860000000005	130	1255
2010-11-10	14	6110.090000000004	134	1629
2010-11-10	15	4572.540000000006	113	1258
2010-11-10	16	4268.730000000007	120	1210
2010-11-10	17	5630.3400000000065	153	1613
2010-11-10	18	5780.110000000006	126	1442
2010-11-10	19	4791.950000000008	116	1228
2010-11-10	20	3886.2300000000055	118	1132
2010-11-10	21	2535.020000000002	70	696
2010-11-10	22	199.11	5	61
2010-11-11	9	2284.5700000000015	76	632
2010-11-11	10	3254.060000000005	80	898
2010-11-11	11	4838.720000000006	126	1260
2010-11-11	12	6005.560000000005	140	1487
2010-11-11	13	5093.860000000002	128	1335
2010-11-11	14	4914.000000000007	135	1338
2010-11-11	15	5424.620000000006	132	1407
2010-11-11	16	4448.690000000008	137	1344
2010-11-11	17	5591.980000000003	145	1498
2010-11-11	18	4405.080000000006	129	1170
2010-11-11	19	4162.050000000006	119	1202
2010-11-11	20	3131.1500000000024	88	811
2010-11-11	21	2876.240000000002	76	783
2010-11-11	22	104.16000000000001	4	23
2010-11-12	8	5.46	1	4
2010-11-12	9	3076.220000000004	75	808
2010-11-12	10	4168.760000000005	84	1031
2010-11-12	11	5828.250000000007	136	1552
2010-11-12	12	6134.240000000005	145	1590
2010-11-12	13	6405.4400000000005	144	1655
2010-11-12	14	5723.880000000005	135	1527
2010-11-12	15	6761.149999999991	147	1724
2010-11-12	16	7068.6299999999865	158	1912
2010-11-12	17	7188.719999999992	168	2070
2010-11-12	18	5740.600000000006	133	1482
2010-11-12	19	4744.920000000007	119	1235
2010-11-12	20	3479.9500000000044	89	949
2010-11-12	21	2501.8300000000004	62	662
2010-11-12	22	1.98	1	2
2010-11-13	9	3192.730000000005	67	880
2010-11-13	10	5851.350000000006	102	1580
2010-11-13	11	5443.440000000007	101	1567
2010-11-13	12	6016.930000000005	109	1657
2010-11-13	13	4665.8900000000085	113	1359
2010-11-13	14	6577.140000000003	131	1896
2010-11-13	15	7242.959999999979	138	1897
2010-11-13	16	6024.880000000001	127	1662
2010-11-13	17	5786.840000000006	120	1527
2010-11-13	18	5116.040000000008	119	1376
2010-11-13	19	3239.9900000000043	90	956
2010-11-13	20	2607.780000000002	55	696
2010-11-13	21	108.47	2	31
2010-11-14	9	4275.040000000007	81	1237
2010-11-14	10	7206.199999999981	130	1995
2010-11-14	11	8157.119999999934	167	2352
2010-11-14	12	9875.899999999874	175	2676
2010-11-14	13	8195.34999999994	171	2230
2010-11-14	14	7577.459999999957	161	2012
2010-11-14	15	9563.119999999886	187	2707
2010-11-14	16	10039.989999999863	204	2780
2010-11-14	17	7428.019999999977	170	2172
2010-11-14	18	5350.720000000007	126	1476
2010-11-14	19	4719.3000000000075	103	1296
2010-11-14	20	3127.3400000000015	89	883
2010-11-14	21	260.03	7	56
2010-11-15	9	1776.6100000000008	51	438
2010-11-15	10	3537.700000000005	87	970
2010-11-15	11	3801.6500000000024	82	927
2010-11-15	12	5566.950000000005	136	1504
2010-11-15	13	6961.4799999999905	144	1775
2010-11-15	14	6000.750000000005	134	1606
